did,group_id,records
corn_harvestor_107,0,16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|16967;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_8,0,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|9202;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
corn_harvestor_101,0,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|16598;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_6,0,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|9935;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
corn_harvestor_102,0,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|14732;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
wheat_1_harvestor_139,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|12345;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
wheat_1_harvestor_132,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|12537;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_4,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3826;0|3827;0|3827;0|3827;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_86,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|10303;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0
paddy_harvestor_64,1,0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8832;0|8832;0|8647;0|8832;0|8647;0|8647;0|8647;0|8647;0|8832;0|8832;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0|8647;0
